place,place_name,state_or_province,meeting_date,meeting_time,committee_name,meeting_id,asset_name,asset_type,url,scraped_by,content_type,content_length
irwindale2,,ca,2024-04-03 00:00:00,,Parks & Recreation Commission,civicplus_ca-irwindale2_04032024-842,"Parks & Recreation Commission Agenda Materials for the meeting of April 3, 2024",agenda,https://ca-irwindale2.civicplus.com/AgendaCenter/ViewFile/Agenda/_04032024-842,civic-scraper_0.1.0,application/pdf,1926487
irwindale2,,ca,2024-10-28 00:00:00,,Planning Commission,civicplus_ca-irwindale2_10282024-848,"PC Agenda Materials for October 28, 2024",agenda,https://ca-irwindale2.civicplus.com/AgendaCenter/ViewFile/Agenda/_10282024-848,civic-scraper_0.1.0,application/pdf,35160420
irwindale2,,ca,2024-10-16 00:00:00,,Planning Commission,civicplus_ca-irwindale2_10162024-847,"Notice of Meeting Cancellation of the October 16, 2024 Planning Commission Meeting",agenda,https://ca-irwindale2.civicplus.com/AgendaCenter/ViewFile/Agenda/_10162024-847,civic-scraper_0.1.0,application/pdf,33137
irwindale2,,ca,2024-04-17 00:00:00,,Planning Commission,civicplus_ca-irwindale2_04172024-844,"PC Agenda Materials for April 17, 2024",agenda,https://ca-irwindale2.civicplus.com/AgendaCenter/ViewFile/Agenda/_04172024-844,civic-scraper_0.1.0,application/pdf,5046398
irwindale2,,ca,2024-04-22 00:00:00,,Senior Citizen Commission,civicplus_ca-irwindale2_04222024-845,"Agenda Materials for the Irwindale Senior Citizen Commission to be held on April 22, 2024",agenda,https://ca-irwindale2.civicplus.com/AgendaCenter/ViewFile/Agenda/_04222024-845,civic-scraper_0.1.0,application/pdf,336456
